Codi,Nom del centre de estudi,Població,Universitat,Tipus de centre,Places orientatives,Preu orientatiu,Observacions,PAU / CFGS,Més grans de 25 anys,Titulats universitaris,Més grans de 45 anys,Branca,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
21145,DRET / RELACIONS INTERNACIONALS (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,16,12.886,6.188,6.586,5.000,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
21145,DRET / RELACIONS INTERNACIONALS (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,16,12.886,6.188,6.586,5.000,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
21145,RELACIONS INTERNACIONALS / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,16,12.886,6.188,6.586,5.000,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
21145,RELACIONS INTERNACIONALS / DRET (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,20,NAN,16,12.886,6.188,6.586,5.000,CSJ,0,0,1,0,1,0,1,1,1,2,2,1,0,1,2,1,0,0,0,2,2,1,0,1,0,2,0
21146,ARQUEOLOGIA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21147,CIÈNCIES AMBIENTALS,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,8.686,5.000,5.000,5.000,C,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
21148,ESTUDIS SOCIOCULTURALS DE GÈNERE,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,5.000,5.000,5.000,6.500,CSJ,2,2,2,0,0,0,1,0,2,2,2,1,0,1,1,1,2,2,2,0,2,0,0,2,0,2,2
21149,GESTIÓ DE CIUTATS INTEL·LIGENTS I SOSTENIBLES,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,60,NAN,16,6.798,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,0,2,0,0
21150,NANOCIÈNCIA I NANOTECNOLOGIA,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,65,NAN,16,10.648,5.000,5.000,5.000,C,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
21151,CIÈNCIES AMBIENTALS / GEOLOGIA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,30,NAN,16,7.118,5.000,5.000,5.000,C,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
21151,CIÈNCIES AMBIENTALS / GEOLOGIA (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,30,NAN,16,7.118,5.000,5.000,5.000,C,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
21151,GEOLOGIA / CIÈNCIES AMBIENTALS (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,30,NAN,16,7.118,5.000,5.000,5.000,C,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
21151,GEOLOGIA / CIÈNCIES AMBIENTALS (SIMULTANEÏTAT),CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,30,NAN,16,7.118,5.000,5.000,5.000,C,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
21152,ANTROPOLOGIA SOCIAL I CULTURAL,CERDANYOLA DEL VALLÈS,UAB,U. PÚBL.,70,NAN,16,5.000,5.000,5.000,6.167,CSJ,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,2,2,0,0,0,0,2,0
31004,ENGINYERIA ALIMENTÀRIA,CASTELLDEFELS,UPC,U. PÚBL.,55,NAN,21,7.232,5.000,5.000,6.667,EA,0,0,2,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31006,ENGINYERIA DE DISSENY INDUSTRIAL I DESENVOLUPAMENT DEL PRODUCTE (VILANOVA I LA GELTRÚ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,100,NAN,21,8.105,5.000,5.000,5.000,EA,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31010,ENGINYERIA DE SISTEMES AUDIOVISUALS,TERRASSA,UPC,U. PÚBL.,60,NAN,21,6.494,5.000,5.000,5.000,EA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0
31011,ENGINYERIA DE SISTEMES BIOLÒGICS,CASTELLDEFELS,UPC,U. PÚBL.,55,NAN,21,8.772,5.000,5.000,5.000,EA,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELÈCTRICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELÈCTRICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELÈCTRICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELÈCTRICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELÈCTRICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. ELÈCTRICA / ENG. QUÍMICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. QUÍMICA / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. MECÀNICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. QUÍMICA / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. MECÀNICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. QUÍMICA / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. MECÀNICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. QUÍMICA / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. MECÀNICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31015,ENG. QUÍMICA / ENG. ELÈCTRICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. DE TECNOLOGIA I DISSENY TÈXTIL / ENG. MECÀNICA (AGRUPACIÓ),TERRASSA,UPC,U. PÚBL.,270,NAN,08-21,8.146,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31016,ARQUITECTURA TÈCNICA I EDIFICACIÓ,BARCELONA,UPC,U. PÚBL.,160,NAN,21,8.006,5.000,5.000,5.000,EA,0,0,0,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
31022,ENGINYERIA DE DISSENY INDUSTRIAL I DESENVOLUPAMENT DEL PRODUCTE (TERRASSA),TERRASSA,UPC,U. PÚBL.,60,NAN,21,10.962,5.000,5.000,5.000,EA,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31025,ENGINYERIA DE MATERIALS,BARCELONA SANT ADRIÀ DE BESÒS,UPC,U. PÚBL.,40,NAN,21,8.140,5.000,8.100,5.000,EA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31027,ENGINYERIA MECÀNICA,BARCELONA SANT ADRIÀ DE BESÒS,UPC,U. PÚBL.,235,NAN,21,9.376,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31031,ENGINYERIA EN VEHICLES AEROESPACIALS,TERRASSA,UPC,U. PÚBL.,60,NAN,21,12.574,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31037,ENGINYERIA INFORMÀTICA (VILANOVA I LA GELTRÚ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,55,NAN,21,9.075,5.000,5.000,5.000,EA,0,0,2,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31038,TECNOLOGIES MARINES,BARCELONA,UPC,U. PÚBL.,40,NAN,21,6.936,5.000,6.820,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31040,MATEMÀTIQUES,BARCELONA,UPC,U. PÚBL.,75,NAN,21,12.816,5.000,7.440,5.000,EA,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0
31045,NÀUTICA I TRANSPORT MARÍTIM,BARCELONA,UPC,U. PÚBL.,50,NAN,21,7.909,7.063,8.050,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31049,ENGINYERIA EN SISTEMES I TECNOLOGIA NAVAL,BARCELONA,UPC,U. PÚBL.,60,NAN,21,8.550,5.000,6.700,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31051,ENGINYERIA BIOMÈDICA,BARCELONA SANT ADRIÀ DE BESÒS,UPC,U. PÚBL.,55,NAN,21,11.838,5.000,8.172,5.000,EA,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31052,ENGINYERIA DE L'ENERGIA,BARCELONA SANT ADRIÀ DE BESÒS,UPC,U. PÚBL.,70,NAN,21,8.398,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31053,ENGINYERIA ELÈCTRICA,BARCELONA SANT ADRIÀ DE BESÒS,UPC,U. PÚBL.,80,NAN,21,7.944,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31054,ENGINYERIA ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA,BARCELONA SANT ADRIÀ DE BESÒS,UPC,U. PÚBL.,135,NAN,21,8.538,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31055,ENGINYERIA QUÍMICA,BARCELONA SANT ADRIÀ DE BESÒS,UPC,U. PÚBL.,100,NAN,21,9.042,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31059,ENGINYERIA INFORMÀTICA (BARCELONA),BARCELONA,UPC,U. PÚBL.,360,NAN,21,10.410,5.000,5.000,5.000,EA,0,0,2,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31065,ENGINYERIA DE SISTEMES TIC (ÀMBIT D'INFORMÀTICA I COMUNICACIONS),MANRESA,UPC,U. PÚBL.,44,NAN,21,7.330,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31067,ENGINYERIA FÍSICA,BARCELONA,UPC,U. PÚBL.,44,NAN,21,12.306,5.000,6.422,5.000,EA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
31074,DISSENY I DESENVOLUPAMENT DE VIDEOJOCS (CAMPUS TERRASSA),TERRASSA BARCELONA,UPC,U. PÚBL. CA,44,6.360 ,17,5.000,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0
31076,ENGINYERIA TELEMÀTICA / ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ (INCLOU XARXES I INTERNET) (AGRUPACIÓ),CASTELLDEFELS,UPC,U. PÚBL.,80,NAN,08-21,7.667,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
31076,ENGINYERIA TELEMÀTICA / ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ (INCLOU XARXES I INTERNET) (AGRUPACIÓ),CASTELLDEFELS,UPC,U. PÚBL.,80,NAN,08-21,7.667,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
31076,ENG. TELEMÀTICA (INCLOU XARXES I INTERNET) / ENG. DE SISTEMES DE TELECOMUNICACIÓ (AGRUPACIÓ),CASTELLDEFELS,UPC,U. PÚBL.,80,NAN,08-21,7.667,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
31076,ENG. TELEMÀTICA (INCLOU XARXES I INTERNET) / ENG. DE SISTEMES DE TELECOMUNICACIÓ (AGRUPACIÓ),CASTELLDEFELS,UPC,U. PÚBL.,80,NAN,08-21,7.667,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
31077,ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ / ENGINYERIA TELEMÀTICA (INCLOU XARXES I INTERNET) (FEBRER) (AGRUPACIÓ),CASTELLDEFELS,UPC,U. PÚBL.,20,NAN,06-08-21,6.486,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
31077,ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ / ENGINYERIA TELEMÀTICA (INCLOU XARXES I INTERNET) (FEBRER) (AGRUPACIÓ),CASTELLDEFELS,UPC,U. PÚBL.,20,NAN,06-08-21,6.486,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
31077,ENGINYERIA TELEMÀTICA / ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ (INCLOU XARXES I INTERNET) (FEBRER) (AGRUPACIÓ),CASTELLDEFELS,UPC,U. PÚBL.,20,NAN,06-08-21,6.486,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
31077,ENGINYERIA TELEMÀTICA / ENGINYERIA DE SISTEMES DE TELECOMUNICACIÓ (INCLOU XARXES I INTERNET) (FEBRER) (AGRUPACIÓ),CASTELLDEFELS,UPC,U. PÚBL.,20,NAN,06-08-21,6.486,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
31078,ARQUITECTURA ESTUDIS D' (BARCELONA),BARCELONA,UPC,U. PÚBL.,342,NAN,21,9.516,5.000,5.000,5.000,EA,0,0,0,0,2,2,2,2,2,1,1,1,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0
31079,ARQUITECTURA ESTUDIS D' (SANT CUGAT DEL VALLÈS),SANT CUGAT DEL VALLÈS,UPC,U. PÚBL.,110,NAN,21,9.844,5.000,6.900,5.000,EA,0,0,0,0,2,2,2,2,2,1,1,1,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0
31083,DISSENY I DESENVOLUPAMENT DE VIDEOJOCS (DOCÈNCIA EN ANGLÈS) (CAMPUS BARCELONA),BARCELONA TERRASSA,UPC,U. PÚBL. CA,30,6.360 ,17,5.000,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0
31084,ENGINYERIA DE SISTEMES AEROESPACIALS,CASTELLDEFELS,UPC,U. PÚBL.,120,NAN,21,11.212,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31085,ENG. DE SISTEMES AEROESPACIALS / ENG. DE SISTEMES DE TELECOMUNICACIÓ - ENG. TELEMÀTICA (AGRUPACIÓ DE SIMULTANEÏTAT),CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,12-21,11.400,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31085,ENG. DE SISTEMES AEROESPACIALS / ENG. DE SISTEMES DE TELECOMUNICACIÓ - ENG. TELEMÀTICA (AGRUPACIÓ DE SIMULTANEÏTAT),CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,12-21,11.400,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31085,ENG. DE SISTEMES AEROESPACIALS / ENG. DE SISTEMES DE TELECOMUNICACIÓ - ENG. TELEMÀTICA (AGRUPACIÓ DE SIMULTANEÏTAT),CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,12-21,11.400,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31085,ENG. DE SISTEMES DE TELECOMUNICACIÓ - ENG. TELEMÀTICA / ENG. DE SISTEMES AEROESPACIALS (AGRUPACIÓ DE SIMULTANEÏTAT),CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,12-21,11.400,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31085,ENG. DE SISTEMES DE TELECOMUNICACIÓ - ENG. TELEMÀTICA / ENG. DE SISTEMES AEROESPACIALS (AGRUPACIÓ DE SIMULTANEÏTAT),CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,12-21,11.400,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
