Notes de tall 1a assignació Juny 2024 (11/07/24),Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Codi,Nom del centre d'estudi i població,SiglesUniversitat,PAU /CFGS,Més grans de25 anys,Titulatsuniversitaris,Més grans de45 anys
Ordre alfabètic per centre d'estudi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ESTUDIS DE GRAU I TÍTOLS PROPIS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Codi,Nom del centre d'estudi i població,SiglesUniversitat,PAU /CFGS,Més grans de25 anys,Titulatsuniversitaris,Més grans de45 anys,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91061.0,Odontologia (Campus Medicina  Vic) (Manresa / Vic),UVic-UCC,11 250,5 000,8 512,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31105.0,Òptica i Optometria (Terrassa),UPC,7 787,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31098.0,Paisatgisme (Barcelona / Castelldefels),UPC,7 334,5 000,7 020,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11045.0,Pedagogia (Barcelona),UB,8 160,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21052.0,Pedagogia (Cerdanyola del Vallès),UAB,8 942,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81043.0,Pedagogia (Girona),UdG,8 138,5 000,5 000,6 167
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71020.0,Pedagogia (Tarragona),URV,8 062,5 000,7 600,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41025.0,Periodisme (Barcelona),UPF,10 866,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21096.0,Periodisme (Cerdanyola del Vallès),UAB,9 718,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71021.0,Periodisme (Tarragona),URV,8 822,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91014.0,Periodisme (Vic),UVic-UCC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71045.0,Pilot d'Aviació Comercial i Operacions Aèries (Reus),URV,5 721,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11046.0,Podologia (L'Hospitalet de Llobregat),UB,8 513,5 344,8 280,8 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91045.0,Podologia (Campus Manresa) (Manresa),UVic-UCC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21054.0,Prevenció i Seguretat Integral (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21113.0,Prevenció i Seguretat Integral (en xarxa) (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11111.0,Producció de Música i So per a la Indústria de l'Entreteniment "ENTI" (Barcelona),UB,5 142,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11047.0,Psicologia (Barcelona),UB,10 064,5 938,7 990,6 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21081.0,Psicologia (Cerdanyola del Vallès),UAB,9 887,5 250,7 400,6 333
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81033.0,Psicologia (Girona),UdG,9 785,5 000,7 370,7 667
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61020.0,Psicologia (Lleida),UdL,9 770,5 000,7 200,6 833
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71022.0,Psicologia (Tarragona),URV,9 576,5 563,7 300,7 500
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91022.0,Psicologia (Vic),UVic-UCC,7 979,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41004.0,Publicitat i Relacions Públiques (Barcelona),UPF,11 848,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21097.0,Publicitat i Relacions Públiques (Cerdanyola del Vallès),UAB,11 129,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81002.0,Publicitat i Relacions Públiques (Girona),UdG,9 916,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71023.0,Publicitat i Relacions Públiques (Tarragona),URV,10 166,5 000,8 030,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91015.0,Publicitat i Relacions Públiques (Vic),UVic-UCC,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11093.0,Publicitat  Relacions Públiques i Màrqueting "ESRP" (Barcelona),UB,8 717,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11049.0,Química (Barcelona),UB,9 673,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21082.0,Química (Cerdanyola del Vallès),UAB,9 396,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81034.0,Química (Girona),UdG,8 326,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71024.0,Química (Tarragona),URV,8 722,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71066.0,Química (docència en Anglès) (Tarragona),URV,7 859,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21123.0,Relacions Internacionals (Cerdanyola del Vallès),UAB,11 592,6 875,6 770,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11050.0,Relacions Laborals (Barcelona),UB,8 004,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41026.0,Relacions Laborals (Barcelona),UPF,7 526,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21055.0,Relacions Laborals (Cerdanyola del Vallès),UAB,8 076,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61033.0,Relacions Laborals i Recursos Humans (Lleida),UdL,5 000,5 000,5 000,5 833
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71082.0,Relacions Laborals i Recursos Humans (Tarragona),URV,7 322,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11076.0,Seguretat (Mollet del Vallès),UB,9 080,6 250,5 000,6 167
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11063.0,Sociologia (Barcelona),UB,7 156,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21056.0,Sociologia (Cerdanyola del Vallès),UAB,6 934,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91915.0,Tecnologies Industrials amb Anàlisi Econòmica  Grau en + Màster Universitari enEnginyeria Industrial (PARS: Enginyer/a Industrial amb Anàlisi Econòmica)(docència en Anglès) (Barcelona),UPC / UPF,12 250,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,31038.0,Tecnologies Marines (Barcelona),UPC,6 936,5 000,6 820,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21057.0,Teràpia Ocupacional EUIT de Terrassa (Terrassa),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,91016.0,Teràpia Ocupacional (presencial / semipresencial) (Vic),UVic-UCC,5 000,5 000,5 000,6 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21058.0,Traducció i Interpretació -Alemany- (Cerdanyola del Vallès),UAB,5 000,5 375,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41040.0,Traducció i Interpretació -Alemany / Francès / Llengua de Signes Catalana-(Barcelona),UPF,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,41006.0,Traducció i Interpretació -Anglès- (Barcelona),UPF,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21064.0,Traducció i Interpretació -Anglès- (Cerdanyola del Vallès),UAB,6 242,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21065.0,Traducció i Interpretació -Francès- (Cerdanyola del Vallès),UAB,5 000,6 813,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11051.0,Treball Social (Barcelona),UB,7 787,5 000,7 380,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81044.0,Treball Social (Girona),UdG,7 362,5 000,5 000,7 333
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61034.0,Treball Social (Lleida),UdL,6 776,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,71026.0,Treball Social (Tarragona),URV,6 776,5 000,5 000,7 500
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11011.0,Turisme "CETT" (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,11086.0,Turisme "CETT" (docència en Anglès) (Barcelona),UB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81036.0,Turisme "Euroaula" (Barcelona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81038.0,Turisme "Mediterrani" (Barcelona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21059.0,Turisme (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21114.0,Turisme (docència en Anglès) (Cerdanyola del Vallès),UAB,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81039.0,Turisme (Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,61021.0,Turisme (Lleida),UdL,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81076.0,Turisme / Geografia  Territori i Medi Ambient (simultaneïtat) (Girona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81062.0,Turisme / Màrqueting "Mediterrani" (simultaneïtat) (Barcelona),UdG,5 000,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,81077.0,Turisme / Publicitat i Relacions Públiques (simultaneïtat) (Girona),UdG,9 660,5 000,5 000,5 000
N/A,N/A,N/A,N/A,N/A,N/A,N/A,21083.0,Veterinària (Cerdanyola del Vallès),UAB,11 930,7 563,8 640,5 000
